개방서비스명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,소재지면적,소재지전체주소,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,남성종사자수,여성종사자수,다중이용업소여부,시설총규모
식품제조가공업,20200130,,01,영업/정상,01,영업,,36.52,부산광역시 사상구 주례동 52-165번지 근대화슈퍼,슬렁커피,20200130131758,I,2020-02-01 00:23:41.0,기타 식품제조가공업,383648.327707905,185303.384236309,기타 식품제조가공업,,,N,1.6
식품제조가공업,20200129,,01,영업/정상,01,영업,,10.70,부산광역시 동래구 안락동 631-51번지,먼스커피(Month coffee),20200129100941,I,2020-01-31 00:23:24.0,기타 식품제조가공업,391339.171463029,190174.392956137,기타 식품제조가공업,,,N,0
식품제조가공업,19980323,,03,폐업,02,폐업,20010330,,부산광역시 해운대구 중동 1506-6번지,아메니티커피상사,20020612000000,I,2018-08-31 23:59:59.0,식품제조가공업,398204.236864811,186800.052176538,식품제조가공업,,,N,0
식품제조가공업,20111130,,03,폐업,02,폐업,20190327,15.59,부산광역시 동래구 사직동 147-6번지,커피플러스,20190327110052,U,2019-03-29 02:40:00.0,식품제조가공업,388962.393707967,191014.922816909,식품제조가공업,,,N,5.41
식품제조가공업,20120926,,03,폐업,02,폐업,20130607,188.45,부산광역시 부산진구 양정동 397-4번지 (1층),민진시골커피,20121008165832,I,2018-08-31 23:59:59.0,식품제조가공업,388368.861744447,187838.517192452,식품제조가공업,,,N,8.75
식품제조가공업,20150512,,03,폐업,02,폐업,20191030,87.44,부산광역시 부산진구 전포동 677-11번지 지하1층,커피그리고,20191030141550,U,2019-11-01 02:40:00.0,식품제조가공업,388028.870135478,185986.52053882,식품제조가공업,,,N,13.52
식품제조가공업,20121004,,03,폐업,02,폐업,20140120,28.93,부산광역시 부산진구 전포동 683-11번지 (1층),로스트모아커피,20131223150559,I,2018-08-31 23:59:59.0,식품제조가공업,387884.134562506,185923.837553854,식품제조가공업,,,N,0
식품제조가공업,20130225,,03,폐업,02,폐업,20180504,36.46,부산광역시 부산진구 양정동 353-38번지 외1필지(찬영빌딩3층),커피디스커버리,20180504130739,I,2018-08-31 23:59:59.0,식품제조가공업,388501.973636085,187687.878563976,식품제조가공업,,,N,18.47
식품제조가공업,20140530,,03,폐업,02,폐업,20170214,29.26,"부산광역시 부산진구 전포동 891-38번지 외 2필지, 지상4층 지오플레이스(4020호)",지더치커피,20160311154456,I,2018-08-31 23:59:59.0,식품제조가공업,388095.097363087,185326.192499392,식품제조가공업,,,N,0
식품제조가공업,20170227,,03,폐업,02,폐업,20180205,29.70,부산광역시 부산진구 당감동 797번지,커피보끄,20180205094544,I,2018-08-31 23:59:59.0,기타 식품제조가공업,384652.815482369,187618.998555169,기타 식품제조가공업,,,N,0
식품제조가공업,20170421,,03,폐업,02,폐업,20180918,48.38,부산광역시 부산진구 범천동 1644번지,커피중공업,20180918172655,U,2018-09-18 23:59:59.0,기타 식품제조가공업,387201.839886721,185079.903856039,기타 식품제조가공업,,,N,0
식품제조가공업,20150108,,03,폐업,02,폐업,20180105,10.80,부산광역시 동래구 명륜동 702-3번지,마리스텔라로스터스,20180105163308,I,2018-08-31 23:59:59.0,식품제조가공업,389356.555064804,192339.290496537,식품제조가공업,,,N,0
식품제조가공업,20010502,,03,폐업,02,폐업,20050614,59.49,부산광역시 부산진구 부암동 410-2번지,커피엔커피,20050509000000,I,2018-08-31 23:59:59.0,식품제조가공업,385880.658709941,187381.251293145,식품제조가공업,0,0,N,0
식품제조가공업,20100817,,03,폐업,02,폐업,20111216,19.14,부산광역시 수영구 광안동 204-13번지,닥터커피,20111128105502,I,2018-08-31 23:59:59.0,식품제조가공업,392620.849415852,185318.320841153,식품제조가공업,,,N,0
식품제조가공업,20110117,,03,폐업,02,폐업,20151030,28.20,부산광역시 수영구 광안동 197-5번지 1층,커피이야기,20141224142128,I,2018-08-31 23:59:59.0,식품제조가공업,392769.089049319,185621.675109636,식품제조가공업,,,N,28.2
식품제조가공업,20111014,,03,폐업,02,폐업,20121016,70.68,부산광역시 수영구 광안동 168-4번지,커피드림,20120512131412,I,2018-08-31 23:59:59.0,식품제조가공업,392413.894924395,185869.557072145,식품제조가공업,,,N,10.8
식품제조가공업,20130717,,03,폐업,02,폐업,20160404,56.10,부산광역시 수영구 광안동 168-4번지,커피드림,20150401203215,I,2018-08-31 23:59:59.0,식품제조가공업,392413.894924395,185869.557072145,식품제조가공업,,,N,1.7
식품제조가공업,20140218,,03,폐업,02,폐업,20140408,32.00,부산광역시 수영구 광안동 690-19번지,커피베니스,20140320151744,I,2018-08-31 23:59:59.0,식품제조가공업,392462.135960509,187055.50987018,식품제조가공업,,,N,0
식품제조가공업,20140728,,03,폐업,02,폐업,20180329,53.90,부산광역시 수영구 남천동 9-15번지,알디커피컴퍼니,20180329155525,I,2018-08-31 23:59:59.0,식품제조가공업,392348.51318051,184908.549882087,식품제조가공업,,,N,0
식품제조가공업,20160527,,03,폐업,02,폐업,20170626,56.10,부산광역시 수영구 광안동 168-4번지,커피드림,20170626144834,I,2018-08-31 23:59:59.0,기타 식품제조가공업,392413.894924395,185869.557072145,기타 식품제조가공업,,,N,1.7
식품제조가공업,20150625,,03,폐업,02,폐업,20160121,75.20,부산광역시 수영구 수영동 500-6번지,브릭커피(주),20150626132341,I,2018-08-31 23:59:59.0,기타 식품제조가공업,393049.56785828,187762.857574099,기타 식품제조가공업,,,N,0
식품제조가공업,20161207,,03,폐업,02,폐업,20181224,54.79,부산광역시 부산진구 전포동 882-20번지 지상1층,카반로스팅,20181224153808,U,2018-12-26 02:40:00.0,기타 식품제조가공업,387891.061328972,185571.657417018,기타 식품제조가공업,,,N,3.4
식품제조가공업,20131230,,03,폐업,02,폐업,20170222,53.95,부산광역시 부산진구 당감동 503-10번지,503커피하우스,20160311154208,I,2018-08-31 23:59:59.0,식품제조가공업,385488.18745199,186556.801748615,식품제조가공업,,,N,42.25
식품제조가공업,20130426,,03,폐업,02,폐업,20180618,22.05,부산광역시 동래구 안락동 603-1번지 안락상가시장 20호,비블랙커피,20180618162017,I,2018-08-31 23:59:59.0,식품제조가공업,391486.787090645,190515.87993883,식품제조가공업,,,N,0
식품제조가공업,20130503,,03,폐업,02,폐업,20140625,19.17,부산광역시 동래구 사직동 852-1번지,(양지장애인기능협회커피사업단,20130514153823,I,2018-08-31 23:59:59.0,식품제조가공업,387911.628992037,190707.063470299,식품제조가공업,,,N,0
식품제조가공업,20110117,,03,폐업,02,폐업,20170112,140.00,부산광역시 기장군 정관읍 매학리 397-29번지 1층,커피이야기,20151030171350,I,2018-08-31 23:59:59.0,식품제조가공업,397058.099913584,204623.83817898,식품제조가공업,,,N,0
식품제조가공업,20130218,,03,폐업,02,폐업,20180406,173.68,"부산광역시 기장군 기장읍 시랑리 617번지 627-7, 628-4, 630-0",제이엠커피컴퍼니,20180406163425,I,2018-08-31 23:59:59.0,식품제조가공업,401264.451778137,189311.379688179,식품제조가공업,,,N,6.3
식품제조가공업,20090312,,03,폐업,02,폐업,20100707,77.88,부산광역시 부산진구 개금동 540-125번지,하라커피코리아,20090806140444,I,2018-08-31 23:59:59.0,식품제조가공업,384139.553552164,185102.569423467,식품제조가공업,,,N,0
식품제조가공업,20090612,,03,폐업,02,폐업,20151007,32.50,부산광역시 부산진구 당감동 797번지,커피보끄,20131018132501,I,2018-08-31 23:59:59.0,식품제조가공업,384652.815482369,187618.998555169,식품제조가공업,,,N,0
식품제조가공업,20111130,,03,폐업,02,폐업,20151215,14.40,부산광역시 부산진구 전포동 201-1번지,커피플러스,20131010160408,I,2018-08-31 23:59:59.0,식품제조가공업,388278.828340371,186325.671881196,식품제조가공업,,,N,5.8
식품제조가공업,20131119,,03,폐업,02,폐업,20160311,41.76,부산광역시 부산진구 전포동 673-13번지,블랙업커피,20141113174618,I,2018-08-31 23:59:59.0,식품제조가공업,388055.014916908,186162.786516599,식품제조가공업,,,N,23.56
식품제조가공업,20170410,,03,폐업,02,폐업,20181227,10.85,부산광역시 수영구 민락동 181-207번지,배러모션커피로스터스,20181227101555,U,2018-12-29 02:40:00.0,기타 식품제조가공업,393614.108555411,186231.006029649,기타 식품제조가공업,,,N,0
식품제조가공업,20171122,,03,폐업,02,폐업,20181213,12.00,부산광역시 수영구 수영동 212-3번지,트레져스커피,20181213154536,U,2018-12-15 02:40:00.0,기타 식품제조가공업,392682.956108277,187844.830553724,기타 식품제조가공업,,,N,0
식품제조가공업,20150123,,03,폐업,02,폐업,20161102,12.00,부산광역시 기장군 기장읍 시랑리 686-1번지 1층,토파코커피,20150123133703,I,2018-08-31 23:59:59.0,식품제조가공업,401286.326194965,189596.943117332,식품제조가공업,,,N,0
식품제조가공업,20140423,,03,폐업,02,폐업,20190808,166.44,부산광역시 기장군 기장읍 내리 342번지 1동,주식회사 카페노갈레스,20190808100611,U,2019-08-10 02:40:00.0,식품제조가공업,400922.110486564,192088.951352895,식품제조가공업,,,N,68.52
식품제조가공업,20150818,,03,폐업,02,폐업,20190820,100.00,부산광역시 기장군 정관읍 용수리 1031-12번지,타임리스커피랩,20190820114633,U,2019-08-22 02:40:00.0,기타 식품제조가공업,396679.987867949,205277.845892938,기타 식품제조가공업,,,N,73.3
식품제조가공업,20160503,,03,폐업,02,폐업,20190612,71.67,부산광역시 기장군 일광면 학리 295-4번지 1층,부엉이커피ROASTERS,20190612171402,U,2019-06-14 02:40:00.0,기타 식품제조가공업,403962.605315443,197699.589740322,기타 식품제조가공업,,,N,0
식품제조가공업,20081001,,03,폐업,02,폐업,20100811,61.30,부산광역시 남구 대연동 503-2번지,더블유 엠 커피로스터스,20081001101704,I,2018-08-31 23:59:59.0,식품제조가공업,391388.871384419,183662.920055325,식품제조가공업,,,N,7.2
식품제조가공업,20130430,,03,폐업,02,폐업,20180612,43.40,부산광역시 남구 대연동 245번지 대우그린아파트 상가동 307호,에스엘커피로스터스(SL COFFEE ROASTERS),20180612091413,I,2018-08-31 23:59:59.0,식품제조가공업,390278.127474868,185436.982954343,식품제조가공업,,,N,0
식품제조가공업,20130619,,03,폐업,02,폐업,20140904,25.50,부산광역시 남구 대연동 561-4번지 피닉스맨션 101호,지엔씨 커피(G앤C coffee),20130712105913,I,2018-08-31 23:59:59.0,식품제조가공업,391407.630615857,183371.795662729,식품제조가공업,,,N,0
식품제조가공업,20131114,,03,폐업,02,폐업,20140829,9.60,부산광역시 남구 대연동 1219-161번지 (1층),모프커피,20131114101317,I,2018-08-31 23:59:59.0,식품제조가공업,390132.053112695,183536.724919711,식품제조가공업,,,N,0
식품제조가공업,20140605,,03,폐업,02,폐업,20171226,84.70,부산광역시 남구 대연동 1745-11번지,하이퀄리티 커피 아카데미 앤 로스터스,20171226112605,I,2018-08-31 23:59:59.0,식품제조가공업,390476.359505027,183791.434946967,식품제조가공업,,,N,1.52
식품제조가공업,20140722,,03,폐업,02,폐업,20181214,110.16,부산광역시 사하구 괴정동 105번지,왼손커피,20181214104958,U,2018-12-16 02:40:00.0,식품제조가공업,382980.617525476,180499.319085001,식품제조가공업,,,N,5.88
식품제조가공업,20150625,,03,폐업,02,폐업,20160919,26.25,부산광역시 남구 대연동 1219-161번지,브릭커피(주),20160122135816,I,2018-08-31 23:59:59.0,기타 식품제조가공업,390132.053112695,183536.724919711,기타 식품제조가공업,,,N,4.08
식품제조가공업,20170821,,03,폐업,02,폐업,20190927,16.03,부산광역시 남구 대연동 1067-14번지,파우커피,20190927154228,U,2019-09-29 02:40:00.0,기타 식품제조가공업,390330.080992091,182946.484815869,기타 식품제조가공업,,,N,0
식품제조가공업,20180222,,03,폐업,02,폐업,20190612,34.60,부산광역시 남구 감만동 3-12번지,히테 로스터리(HYTTE ROASTERY),20190612091948,U,2019-06-14 02:40:00.0,기타 식품제조가공업,390115.925468872,182200.507874049,기타 식품제조가공업,,,N,0
식품제조가공업,20110805,,03,폐업,02,폐업,20120316,66.75,부산광역시 연제구 거제동 79-25번지 외1필지 B동 지하1층,디오커피로스터리,20110819103605,I,2018-08-31 23:59:59.0,식품제조가공업,389250.406347028,190430.878729707,식품제조가공업,,,N,22.8
식품제조가공업,20180921,,03,폐업,02,폐업,20191206,20.62,부산광역시 남구 우암동 10번지 대승하이아트,커피 팔레트,20191206174517,U,2019-12-08 02:40:00.0,기타 식품제조가공업,389856.425773456,182935.26577988,기타 식품제조가공업,,,N,0
식품제조가공업,20100705,,03,폐업,02,폐업,20100716,,부산광역시 사상구 학장동 180-1번지 2층,영스커피,20100705105522,I,2018-08-31 23:59:59.0,식품제조가공업,381503.27936922,183969.559287524,식품제조가공업,,,N,0
식품제조가공업,20140423,,03,폐업,02,폐업,20151013,57.79,부산광역시 사상구 주례동 526-15번지,주식회사 카페노갈레스,20150827105948,I,2018-08-31 23:59:59.0,식품제조가공업,382782.868505805,184953.215739916,식품제조가공업,,,N,1.01
식품제조가공업,20120523,,03,폐업,02,폐업,20151015,51.66,부산광역시 서구 부민동3가 62번지,페이버릿 로스팅 연구소,20140324172341,I,2018-08-31 23:59:59.0,식품제조가공업,383869.693295519,180021.633162399,식품제조가공업,,,N,0
식품제조가공업,20140519,,03,폐업,02,폐업,20160523,93.93,부산광역시 강서구 범방동 1703-1번지,마이디커피,20160311134111,I,2018-08-31 23:59:59.0,식품제조가공업,371700.306052463,186728.296793159,식품제조가공업,,,N,3.6
식품제조가공업,20000531,,03,폐업,02,폐업,20030502,,부산광역시 금정구 남산동 968-3번지,레전드커피,20031204000000,I,2018-08-31 23:59:59.0,식품제조가공업,389743.397203614,198921.155150136,식품제조가공업,0,0,N,0
식품제조가공업,20110228,,03,폐업,02,폐업,20121116,98.00,부산광역시 금정구 장전동 391-8번지,노스커피센터,20111030145133,I,2018-08-31 23:59:59.0,식품제조가공업,389940.474875068,194637.665521988,식품제조가공업,,,N,0
식품제조가공업,20170502,,03,폐업,02,폐업,20190327,129.00,부산광역시 금정구 장전동 401-13번지,블랙아이즈커피,20190327105243,U,2019-03-29 02:40:00.0,기타 식품제조가공업,389699.637398079,194526.825720452,기타 식품제조가공업,,,N,52
